CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031405997616001GX; 26/09/2024 21:00:00;21;1133;0;252;0;1133
ES0031405997616001GX; 26/09/2024 22:00:00;22;495;0;252;0;495
ES0031405997616001GX; 26/09/2024 23:00:00;23;399;0;216;0;399
ES0031405997616001GX; 26/09/2024 24:00:00;24;393;0;216;0;393
ES0031405997616001GX; 27/09/2024 01:00:00;1;367;0;42;0;367
ES0031405997616001GX; 27/09/2024 02:00:00;2;340;0;42;0;340
ES0031405997616001GX; 27/09/2024 03:00:00;3;340;0;42;0;340
ES0031405997616001GX; 27/09/2024 04:00:00;4;337;0;42;0;337
ES0031405997616001GX; 27/09/2024 05:00:00;5;334;0;42;0;334
ES0031405997616001GX; 27/09/2024 06:00:00;6;373;0;42;0;373
ES0031405997616001GX; 27/09/2024 07:00:00;7;483;0;42;0;483
ES0031405997616001GX; 27/09/2024 08:00:00;8;613;0;42;0;613
ES0031405997616001GX; 27/09/2024 09:00:00;9;1316;0;216;0;1316
ES0031405997616001GX; 27/09/2024 10:00:00;10;1273;0;252;0;1273
ES0031405997616001GX; 27/09/2024 11:00:00;11;1300;0;252;0;1300
ES0031405997616001GX; 27/09/2024 12:00:00;12;1333;0;252;0;1333
ES0031405997616001GX; 27/09/2024 13:00:00;13;1306;0;252;0;1306
ES0031405997616001GX; 27/09/2024 14:00:00;14;1452;0;252;0;1452
ES0031405997616001GX; 27/09/2024 15:00:00;15;1356;0;216;0;1356
ES0031405997616001GX; 27/09/2024 16:00:00;16;1265;0;216;0;1265
ES0031405997616001GX; 27/09/2024 17:00:00;17;1290;0;216;0;1290
ES0031405997616001GX; 27/09/2024 18:00:00;18;1143;0;216;0;1143
ES0031405997616001GX; 27/09/2024 19:00:00;19;1138;0;252;0;1138
ES0031405997616001GX; 27/09/2024 20:00:00;20;1018;0;252;0;1018
ES0031405997616001GX; 27/09/2024 21:00:00;21;970;0;252;0;970
ES0031405997616001GX; 27/09/2024 22:00:00;22;468;0;252;0;468
ES0031405997616001GX; 27/09/2024 23:00:00;23;379;0;216;0;379
ES0031405997616001GX; 27/09/2024 24:00:00;24;379;0;216;0;379
ES0031405997616001GX; 28/09/2024 01:00:00;1;346;0;42;0;346
ES0031405997616001GX; 28/09/2024 02:00:00;2;318;0;42;0;318
ES0031405997616001GX; 28/09/2024 03:00:00;3;317;0;42;0;317
ES0031405997616001GX; 28/09/2024 04:00:00;4;311;0;42;0;311
ES0031405997616001GX; 28/09/2024 05:00:00;5;309;0;42;0;309
ES0031405997616001GX; 28/09/2024 06:00:00;6;318;0;42;0;318
ES0031405997616001GX; 28/09/2024 07:00:00;7;346;0;42;0;346
ES0031405997616001GX; 28/09/2024 08:00:00;8;381;0;42;0;381
ES0031405997616001GX; 28/09/2024 09:00:00;9;424;0;42;0;424
ES0031405997616001GX; 28/09/2024 10:00:00;10;423;0;42;0;423
ES0031405997616001GX; 28/09/2024 11:00:00;11;432;0;42;0;432
ES0031405997616001GX; 28/09/2024 12:00:00;12;453;0;42;0;453
ES0031405997616001GX; 28/09/2024 13:00:00;13;450;0;42;0;450
ES0031405997616001GX; 28/09/2024 14:00:00;14;443;0;42;0;443
ES0031405997616001GX; 28/09/2024 15:00:00;15;449;0;42;0;449
ES0031405997616001GX; 28/09/2024 16:00:00;16;443;0;42;0;443
ES0031405997616001GX; 28/09/2024 17:00:00;17;460;0;42;0;460
ES0031405997616001GX; 28/09/2024 18:00:00;18;456;0;42;0;456
ES0031405997616001GX; 28/09/2024 19:00:00;19;446;0;42;0;446
ES0031405997616001GX; 28/09/2024 20:00:00;20;454;0;42;0;454
ES0031405997616001GX; 28/09/2024 21:00:00;21;439;0;42;0;439
ES0031405997616001GX; 28/09/2024 22:00:00;22;371;0;42;0;371
ES0031405997616001GX; 28/09/2024 23:00:00;23;312;0;42;0;312
ES0031405997616001GX; 28/09/2024 24:00:00;24;319;0;42;0;319
ES0031405997616001GX; 29/09/2024 01:00:00;1;314;0;42;0;314
ES0031405997616001GX; 29/09/2024 02:00:00;2;321;0;42;0;321
ES0031405997616001GX; 29/09/2024 03:00:00;3;318;0;42;0;318
ES0031405997616001GX; 29/09/2024 04:00:00;4;325;0;42;0;325
ES0031405997616001GX; 29/09/2024 05:00:00;5;320;0;42;0;320
ES0031405997616001GX; 29/09/2024 06:00:00;6;326;0;42;0;326
ES0031405997616001GX; 29/09/2024 07:00:00;7;348;0;42;0;348
ES0031405997616001GX; 29/09/2024 08:00:00;8;373;0;42;0;373
ES0031405997616001GX; 29/09/2024 09:00:00;9;421;0;42;0;421
ES0031405997616001GX; 29/09/2024 10:00:00;10;419;0;42;0;419
ES0031405997616001GX; 29/09/2024 11:00:00;11;434;0;42;0;434
ES0031405997616001GX; 29/09/2024 12:00:00;12;431;0;42;0;431
ES0031405997616001GX; 29/09/2024 13:00:00;13;443;0;42;0;443
ES0031405997616001GX; 29/09/2024 14:00:00;14;446;0;42;0;446
ES0031405997616001GX; 29/09/2024 15:00:00;15;444;0;42;0;444
ES0031405997616001GX; 29/09/2024 16:00:00;16;444;0;42;0;444
ES0031405997616001GX; 29/09/2024 17:00:00;17;451;0;42;0;451
ES0031405997616001GX; 29/09/2024 18:00:00;18;450;0;42;0;450
ES0031405997616001GX; 29/09/2024 19:00:00;19;451;0;42;0;451
ES0031405997616001GX; 29/09/2024 20:00:00;20;454;0;42;0;454
ES0031405997616001GX; 29/09/2024 21:00:00;21;452;0;42;0;452
ES0031405997616001GX; 29/09/2024 22:00:00;22;364;0;42;0;364
ES0031405997616001GX; 29/09/2024 23:00:00;23;320;0;42;0;320
ES0031405997616001GX; 29/09/2024 24:00:00;24;323;0;42;0;323
ES0031405997616001GX; 30/09/2024 01:00:00;1;327;0;42;0;327
ES0031405997616001GX; 30/09/2024 02:00:00;2;322;0;42;0;322
ES0031405997616001GX; 30/09/2024 03:00:00;3;320;0;42;0;320
ES0031405997616001GX; 30/09/2024 04:00:00;4;321;0;42;0;321
ES0031405997616001GX; 30/09/2024 05:00:00;5;323;0;42;0;323
ES0031405997616001GX; 30/09/2024 06:00:00;6;375;0;42;0;375
ES0031405997616001GX; 30/09/2024 07:00:00;7;455;0;42;0;455
ES0031405997616001GX; 30/09/2024 08:00:00;8;604;0;42;0;604
ES0031405997616001GX; 30/09/2024 09:00:00;9;1362;0;216;0;1362
ES0031405997616001GX; 30/09/2024 10:00:00;10;1297;0;252;0;1297
ES0031405997616001GX; 30/09/2024 11:00:00;11;1296;0;252;0;1296
ES0031405997616001GX; 30/09/2024 12:00:00;12;1398;0;252;0;1398
ES0031405997616001GX; 30/09/2024 13:00:00;13;1376;0;252;0;1376
ES0031405997616001GX; 30/09/2024 14:00:00;14;1415;0;252;0;1415
ES0031405997616001GX; 30/09/2024 15:00:00;15;1396;0;216;0;1396
ES0031405997616001GX; 30/09/2024 16:00:00;16;1414;0;216;0;1414
ES0031405997616001GX; 30/09/2024 17:00:00;17;1399;0;216;0;1399
ES0031405997616001GX; 30/09/2024 18:00:00;18;1301;0;216;0;1301
ES0031405997616001GX; 30/09/2024 19:00:00;19;1149;0;252;0;1149
ES0031405997616001GX; 30/09/2024 20:00:00;20;1070;0;252;0;1070
ES0031405997616001GX; 30/09/2024 21:00:00;21;968;0;252;0;968
ES0031405997616001GX; 30/09/2024 22:00:00;22;466;0;252;0;466
ES0031405997616001GX; 30/09/2024 23:00:00;23;382;0;216;0;382
ES0031405997616001GX; 30/09/2024 24:00:00;24;382;0;216;0;382
ES0031405997616001GX; 01/10/2024 01:00:00;1;359;0;24;0;359
ES0031405997616001GX; 01/10/2024 02:00:00;2;332;0;25;0;332
ES0031405997616001GX; 01/10/2024 03:00:00;3;329;0;24;0;329
ES0031405997616001GX; 01/10/2024 04:00:00;4;329;0;25;0;329
ES0031405997616001GX; 01/10/2024 05:00:00;5;333;0;24;0;333
ES0031405997616001GX; 01/10/2024 06:00:00;6;379;0;25;0;379
ES0031405997616001GX; 01/10/2024 07:00:00;7;477;0;24;0;477
ES0031405997616001GX; 01/10/2024 08:00:00;8;619;0;25;0;619
ES0031405997616001GX; 01/10/2024 09:00:00;9;1313;0;267;0;1313
ES0031405997616001GX; 01/10/2024 10:00:00;10;1232;0;291;0;1232
ES0031405997616001GX; 01/10/2024 11:00:00;11;1296;0;292;0;1296
ES0031405997616001GX; 01/10/2024 12:00:00;12;1376;0;292;0;1376
ES0031405997616001GX; 01/10/2024 13:00:00;13;1335;0;292;0;1335
ES0031405997616001GX; 01/10/2024 14:00:00;14;1398;0;292;0;1398
ES0031405997616001GX; 01/10/2024 15:00:00;15;1546;0;267;0;1546
ES0031405997616001GX; 01/10/2024 16:00:00;16;1571;0;267;0;1571
ES0031405997616001GX; 01/10/2024 17:00:00;17;1394;0;267;0;1394
ES0031405997616001GX; 01/10/2024 18:00:00;18;1268;0;267;0;1268
ES0031405997616001GX; 01/10/2024 19:00:00;19;1169;0;292;0;1169
ES0031405997616001GX; 01/10/2024 20:00:00;20;1054;0;292;0;1054
ES0031405997616001GX; 01/10/2024 21:00:00;21;969;0;292;0;969
ES0031405997616001GX; 01/10/2024 22:00:00;22;471;0;292;0;471
ES0031405997616001GX; 01/10/2024 23:00:00;23;396;0;267;0;396
ES0031405997616001GX; 01/10/2024 24:00:00;24;393;0;267;0;393
ES0031405997616001GX; 02/10/2024 01:00:00;1;367;0;24;0;367
ES0031405997616001GX; 02/10/2024 02:00:00;2;340;0;25;0;340
ES0031405997616001GX; 02/10/2024 03:00:00;3;332;0;24;0;332
ES0031405997616001GX; 02/10/2024 04:00:00;4;334;0;25;0;334
ES0031405997616001GX; 02/10/2024 05:00:00;5;347;0;24;0;347
ES0031405997616001GX; 02/10/2024 06:00:00;6;385;0;25;0;385
ES0031405997616001GX; 02/10/2024 07:00:00;7;478;0;24;0;478
ES0031405997616001GX; 02/10/2024 08:00:00;8;617;0;25;0;617
ES0031405997616001GX; 02/10/2024 09:00:00;9;1369;0;267;0;1369
ES0031405997616001GX; 02/10/2024 10:00:00;10;1310;0;292;0;1310
ES0031405997616001GX; 02/10/2024 11:00:00;11;1392;0;292;0;1392
ES0031405997616001GX; 02/10/2024 12:00:00;12;1443;0;291;0;1443
ES0031405997616001GX; 02/10/2024 13:00:00;13;1489;0;292;0;1489
ES0031405997616001GX; 02/10/2024 14:00:00;14;1425;0;292;0;1425
ES0031405997616001GX; 02/10/2024 15:00:00;15;1437;0;267;0;1437
ES0031405997616001GX; 02/10/2024 16:00:00;16;1415;0;267;0;1415
ES0031405997616001GX; 02/10/2024 17:00:00;17;1410;0;267;0;1410
ES0031405997616001GX; 02/10/2024 18:00:00;18;1267;0;267;0;1267
ES0031405997616001GX; 02/10/2024 19:00:00;19;1152;0;292;0;1152
ES0031405997616001GX; 02/10/2024 20:00:00;20;1053;0;292;0;1053
ES0031405997616001GX; 02/10/2024 21:00:00;21;959;0;292;0;959
ES0031405997616001GX; 02/10/2024 22:00:00;22;472;0;292;0;472
ES0031405997616001GX; 02/10/2024 23:00:00;23;389;0;267;0;389
ES0031405997616001GX; 02/10/2024 24:00:00;24;386;0;267;0;386
ES0031405997616001GX; 03/10/2024 01:00:00;1;364;0;25;0;364
ES0031405997616001GX; 03/10/2024 02:00:00;2;335;0;24;0;335
ES0031405997616001GX; 03/10/2024 03:00:00;3;329;0;25;0;329
ES0031405997616001GX; 03/10/2024 04:00:00;4;329;0;24;0;329
ES0031405997616001GX; 03/10/2024 05:00:00;5;341;0;25;0;341
ES0031405997616001GX; 03/10/2024 06:00:00;6;373;0;24;0;373
ES0031405997616001GX; 03/10/2024 07:00:00;7;453;0;25;0;453
ES0031405997616001GX; 03/10/2024 08:00:00;8;590;0;24;0;590
ES0031405997616001GX; 03/10/2024 09:00:00;9;1160;0;267;0;1160
ES0031405997616001GX; 03/10/2024 10:00:00;10;1175;0;292;0;1175
ES0031405997616001GX; 03/10/2024 11:00:00;11;1214;0;292;0;1214
ES0031405997616001GX; 03/10/2024 12:00:00;12;1267;0;292;0;1267
ES0031405997616001GX; 03/10/2024 13:00:00;13;1297;0;292;0;1297
ES0031405997616001GX; 03/10/2024 14:00:00;14;1309;0;291;0;1309
ES0031405997616001GX; 03/10/2024 15:00:00;15;1316;0;267;0;1316
ES0031405997616001GX; 03/10/2024 16:00:00;16;1277;0;268;0;1277
ES0031405997616001GX; 03/10/2024 17:00:00;17;1272;0;267;0;1272
ES0031405997616001GX; 03/10/2024 18:00:00;18;1182;0;267;0;1182
ES0031405997616001GX; 03/10/2024 19:00:00;19;1053;0;292;0;1053
ES0031405997616001GX; 03/10/2024 20:00:00;20;971;0;291;0;971
ES0031405997616001GX; 03/10/2024 21:00:00;21;845;0;292;0;845
ES0031405997616001GX; 03/10/2024 22:00:00;22;459;0;292;0;459
ES0031405997616001GX; 03/10/2024 23:00:00;23;383;0;267;0;383
ES0031405997616001GX; 03/10/2024 24:00:00;24;379;0;267;0;379
ES0031405997616001GX; 04/10/2024 01:00:00;1;359;0;25;0;359
ES0031405997616001GX; 04/10/2024 02:00:00;2;331;0;24;0;331
ES0031405997616001GX; 04/10/2024 03:00:00;3;323;0;25;0;323
ES0031405997616001GX; 04/10/2024 04:00:00;4;319;0;24;0;319
ES0031405997616001GX; 04/10/2024 05:00:00;5;333;0;25;0;333
ES0031405997616001GX; 04/10/2024 06:00:00;6;367;0;24;0;367
ES0031405997616001GX; 04/10/2024 07:00:00;7;453;0;25;0;453
ES0031405997616001GX; 04/10/2024 08:00:00;8;587;0;24;0;587
ES0031405997616001GX; 04/10/2024 09:00:00;9;1148;0;267;0;1148
ES0031405997616001GX; 04/10/2024 10:00:00;10;1084;0;292;0;1084
ES0031405997616001GX; 04/10/2024 11:00:00;11;1187;0;292;0;1187
ES0031405997616001GX; 04/10/2024 12:00:00;12;1231;0;292;0;1231
ES0031405997616001GX; 04/10/2024 13:00:00;13;1243;0;292;0;1243
ES0031405997616001GX; 04/10/2024 14:00:00;14;1267;0;292;0;1267
ES0031405997616001GX; 04/10/2024 15:00:00;15;1253;0;267;0;1253
ES0031405997616001GX; 04/10/2024 16:00:00;16;1231;0;267;0;1231
ES0031405997616001GX; 04/10/2024 17:00:00;17;1183;0;267;0;1183
ES0031405997616001GX; 04/10/2024 18:00:00;18;1092;0;267;0;1092
ES0031405997616001GX; 04/10/2024 19:00:00;19;1046;0;292;0;1046
ES0031405997616001GX; 04/10/2024 20:00:00;20;979;0;292;0;979
ES0031405997616001GX; 04/10/2024 21:00:00;21;920;0;291;0;920
ES0031405997616001GX; 04/10/2024 22:00:00;22;471;0;292;0;471
ES0031405997616001GX; 04/10/2024 23:00:00;23;414;0;267;0;414
ES0031405997616001GX; 04/10/2024 24:00:00;24;395;0;267;0;395
ES0031405997616001GX; 05/10/2024 01:00:00;1;356;0;25;0;356
ES0031405997616001GX; 05/10/2024 02:00:00;2;322;0;25;0;322
ES0031405997616001GX; 05/10/2024 03:00:00;3;319;0;24;0;319
ES0031405997616001GX; 05/10/2024 04:00:00;4;316;0;25;0;316
ES0031405997616001GX; 05/10/2024 05:00:00;5;314;0;24;0;314
ES0031405997616001GX; 05/10/2024 06:00:00;6;324;0;25;0;324
ES0031405997616001GX; 05/10/2024 07:00:00;7;354;0;24;0;354
ES0031405997616001GX; 05/10/2024 08:00:00;8;381;0;25;0;381
ES0031405997616001GX; 05/10/2024 09:00:00;9;436;0;24;0;436
ES0031405997616001GX; 05/10/2024 10:00:00;10;444;0;25;0;444
ES0031405997616001GX; 05/10/2024 11:00:00;11;455;0;24;0;455
ES0031405997616001GX; 05/10/2024 12:00:00;12;455;0;25;0;455
ES0031405997616001GX; 05/10/2024 13:00:00;13;469;0;24;0;469
ES0031405997616001GX; 05/10/2024 14:00:00;14;461;0;25;0;461
ES0031405997616001GX; 05/10/2024 15:00:00;15;464;0;24;0;464
ES0031405997616001GX; 05/10/2024 16:00:00;16;458;0;25;0;458
ES0031405997616001GX; 05/10/2024 17:00:00;17;478;0;24;0;478
ES0031405997616001GX; 05/10/2024 18:00:00;18;474;0;25;0;474
ES0031405997616001GX; 05/10/2024 19:00:00;19;465;0;24;0;465
ES0031405997616001GX; 05/10/2024 20:00:00;20;469;0;25;0;469
ES0031405997616001GX; 05/10/2024 21:00:00;21;459;0;24;0;459
ES0031405997616001GX; 05/10/2024 22:00:00;22;364;0;25;0;364
ES0031405997616001GX; 05/10/2024 23:00:00;23;322;0;24;0;322
ES0031405997616001GX; 05/10/2024 24:00:00;24;324;0;25;0;324
ES0031405997616001GX; 06/10/2024 01:00:00;1;324;0;24;0;324
ES0031405997616001GX; 06/10/2024 02:00:00;2;319;0;25;0;319
ES0031405997616001GX; 06/10/2024 03:00:00;3;318;0;24;0;318
ES0031405997616001GX; 06/10/2024 04:00:00;4;320;0;25;0;320
ES0031405997616001GX; 06/10/2024 05:00:00;5;314;0;24;0;314
ES0031405997616001GX; 06/10/2024 06:00:00;6;322;0;25;0;322
ES0031405997616001GX; 06/10/2024 07:00:00;7;348;0;24;0;348
ES0031405997616001GX; 06/10/2024 08:00:00;8;379;0;25;0;379
ES0031405997616001GX; 06/10/2024 09:00:00;9;424;0;24;0;424
ES0031405997616001GX; 06/10/2024 10:00:00;10;430;0;25;0;430
ES0031405997616001GX; 06/10/2024 11:00:00;11;432;0;24;0;432
ES0031405997616001GX; 06/10/2024 12:00:00;12;435;0;25;0;435
ES0031405997616001GX; 06/10/2024 13:00:00;13;441;0;24;0;441
ES0031405997616001GX; 06/10/2024 14:00:00;14;455;0;25;0;455
ES0031405997616001GX; 06/10/2024 15:00:00;15;457;0;24;0;457
ES0031405997616001GX; 06/10/2024 16:00:00;16;452;0;25;0;452
ES0031405997616001GX; 06/10/2024 17:00:00;17;457;0;24;0;457
ES0031405997616001GX; 06/10/2024 18:00:00;18;470;0;25;0;470
ES0031405997616001GX; 06/10/2024 19:00:00;19;472;0;24;0;472
ES0031405997616001GX; 06/10/2024 20:00:00;20;477;0;25;0;477
ES0031405997616001GX; 06/10/2024 21:00:00;21;467;0;24;0;467
ES0031405997616001GX; 06/10/2024 22:00:00;22;376;0;25;0;376
ES0031405997616001GX; 06/10/2024 23:00:00;23;327;0;24;0;327
ES0031405997616001GX; 06/10/2024 24:00:00;24;329;0;25;0;329
ES0031405997616001GX; 07/10/2024 01:00:00;1;331;0;24;0;331
ES0031405997616001GX; 07/10/2024 02:00:00;2;325;0;25;0;325
ES0031405997616001GX; 07/10/2024 03:00:00;3;326;0;24;0;326
ES0031405997616001GX; 07/10/2024 04:00:00;4;328;0;25;0;328
ES0031405997616001GX; 07/10/2024 05:00:00;5;347;0;24;0;347
ES0031405997616001GX; 07/10/2024 06:00:00;6;384;0;25;0;384
ES0031405997616001GX; 07/10/2024 07:00:00;7;464;0;24;0;464
ES0031405997616001GX; 07/10/2024 08:00:00;8;620;0;25;0;620
ES0031405997616001GX; 07/10/2024 09:00:00;9;1406;0;267;0;1406
ES0031405997616001GX; 07/10/2024 10:00:00;10;1369;0;292;0;1369
ES0031405997616001GX; 07/10/2024 11:00:00;11;1360;0;292;0;1360
ES0031405997616001GX; 07/10/2024 12:00:00;12;1412;0;291;0;1412
ES0031405997616001GX; 07/10/2024 13:00:00;13;1453;0;292;0;1453
ES0031405997616001GX; 07/10/2024 14:00:00;14;1500;0;292;0;1500
ES0031405997616001GX; 07/10/2024 15:00:00;15;1509;0;267;0;1509
ES0031405997616001GX; 07/10/2024 16:00:00;16;1484;0;267;0;1484
ES0031405997616001GX; 07/10/2024 17:00:00;17;1556;0;267;0;1556
ES0031405997616001GX; 07/10/2024 18:00:00;18;1382;0;267;0;1382
ES0031405997616001GX; 07/10/2024 19:00:00;19;1332;0;292;0;1332
ES0031405997616001GX; 07/10/2024 20:00:00;20;1054;0;292;0;1054
ES0031405997616001GX; 07/10/2024 21:00:00;21;951;0;292;0;951
ES0031405997616001GX; 07/10/2024 22:00:00;22;484;0;292;0;484
ES0031405997616001GX; 07/10/2024 23:00:00;23;392;0;267;0;392
ES0031405997616001GX; 07/10/2024 24:00:00;24;389;0;267;0;389
ES0031405997616001GX; 08/10/2024 01:00:00;1;364;0;24;0;364
ES0031405997616001GX; 08/10/2024 02:00:00;2;341;0;25;0;341
ES0031405997616001GX; 08/10/2024 03:00:00;3;337;0;24;0;337
ES0031405997616001GX; 08/10/2024 04:00:00;4;336;0;25;0;336
ES0031405997616001GX; 08/10/2024 05:00:00;5;345;0;24;0;345
ES0031405997616001GX; 08/10/2024 06:00:00;6;378;0;25;0;378
ES0031405997616001GX; 08/10/2024 07:00:00;7;474;0;24;0;474
ES0031405997616001GX; 08/10/2024 08:00:00;8;608;0;25;0;608
ES0031405997616001GX; 08/10/2024 09:00:00;9;1221;0;267;0;1221
ES0031405997616001GX; 08/10/2024 10:00:00;10;1236;0;292;0;1236
ES0031405997616001GX; 08/10/2024 11:00:00;11;1351;0;292;0;1351
ES0031405997616001GX; 08/10/2024 12:00:00;12;1401;0;292;0;1401
ES0031405997616001GX; 08/10/2024 13:00:00;13;1420;0;291;0;1420
ES0031405997616001GX; 08/10/2024 14:00:00;14;1423;0;292;0;1423
ES0031405997616001GX; 08/10/2024 15:00:00;15;1435;0;267;0;1435
ES0031405997616001GX; 08/10/2024 16:00:00;16;1475;0;267;0;1475
ES0031405997616001GX; 08/10/2024 17:00:00;17;1504;0;268;0;1504
ES0031405997616001GX; 08/10/2024 18:00:00;18;1381;0;267;0;1381
ES0031405997616001GX; 08/10/2024 19:00:00;19;1292;0;291;0;1292
ES0031405997616001GX; 08/10/2024 20:00:00;20;1124;0;292;0;1124
ES0031405997616001GX; 08/10/2024 21:00:00;21;1022;0;292;0;1022
ES0031405997616001GX; 08/10/2024 22:00:00;22;536;0;292;0;536
ES0031405997616001GX; 08/10/2024 23:00:00;23;448;0;267;0;448
ES0031405997616001GX; 08/10/2024 24:00:00;24;445;0;267;0;445
ES0031405997616001GX; 09/10/2024 01:00:00;1;414;0;25;0;414
ES0031405997616001GX; 09/10/2024 02:00:00;2;380;0;24;0;380
ES0031405997616001GX; 09/10/2024 03:00:00;3;372;0;25;0;372
ES0031405997616001GX; 09/10/2024 04:00:00;4;373;0;24;0;373
ES0031405997616001GX; 09/10/2024 05:00:00;5;384;0;25;0;384
ES0031405997616001GX; 09/10/2024 06:00:00;6;418;0;24;0;418
ES0031405997616001GX; 09/10/2024 07:00:00;7;513;0;25;0;513
ES0031405997616001GX; 09/10/2024 08:00:00;8;651;0;24;0;651
ES0031405997616001GX; 09/10/2024 09:00:00;9;1253;0;267;0;1253
ES0031405997616001GX; 09/10/2024 10:00:00;10;1173;0;292;0;1173
ES0031405997616001GX; 09/10/2024 11:00:00;11;1293;0;292;0;1293
ES0031405997616001GX; 09/10/2024 12:00:00;12;1356;0;292;0;1356
ES0031405997616001GX; 09/10/2024 13:00:00;13;1423;0;292;0;1423
ES0031405997616001GX; 09/10/2024 14:00:00;14;1438;0;292;0;1438
ES0031405997616001GX; 09/10/2024 15:00:00;15;1487;0;267;0;1487
ES0031405997616001GX; 09/10/2024 16:00:00;16;1401;0;267;0;1401
ES0031405997616001GX; 09/10/2024 17:00:00;17;1343;0;267;0;1343
ES0031405997616001GX; 09/10/2024 18:00:00;18;1263;0;267;0;1263
ES0031405997616001GX; 09/10/2024 19:00:00;19;1163;0;292;0;1163
ES0031405997616001GX; 09/10/2024 20:00:00;20;1118;0;292;0;1118
ES0031405997616001GX; 09/10/2024 21:00:00;21;1057;0;291;0;1057
ES0031405997616001GX; 09/10/2024 22:00:00;22;535;0;292;0;535
ES0031405997616001GX; 09/10/2024 23:00:00;23;432;0;267;0;432
ES0031405997616001GX; 09/10/2024 24:00:00;24;429;0;267;0;429
ES0031405997616001GX; 10/10/2024 01:00:00;1;412;0;25;0;412
ES0031405997616001GX; 10/10/2024 02:00:00;2;383;0;24;0;383
ES0031405997616001GX; 10/10/2024 03:00:00;3;377;0;25;0;377
ES0031405997616001GX; 10/10/2024 04:00:00;4;373;0;24;0;373
ES0031405997616001GX; 10/10/2024 05:00:00;5;391;0;25;0;391
ES0031405997616001GX; 10/10/2024 06:00:00;6;427;0;24;0;427
ES0031405997616001GX; 10/10/2024 07:00:00;7;497;0;25;0;497
ES0031405997616001GX; 10/10/2024 08:00:00;8;645;0;24;0;645
ES0031405997616001GX; 10/10/2024 09:00:00;9;1323;0;268;0;1323
ES0031405997616001GX; 10/10/2024 10:00:00;10;1246;0;291;0;1246
ES0031405997616001GX; 10/10/2024 11:00:00;11;1313;0;292;0;1313
ES0031405997616001GX; 10/10/2024 12:00:00;12;1384;0;292;0;1384
ES0031405997616001GX; 10/10/2024 13:00:00;13;1381;0;292;0;1381
ES0031405997616001GX; 10/10/2024 14:00:00;14;1440;0;292;0;1440
ES0031405997616001GX; 10/10/2024 15:00:00;15;1527;0;267;0;1527
ES0031405997616001GX; 10/10/2024 16:00:00;16;1435;0;267;0;1435
ES0031405997616001GX; 10/10/2024 17:00:00;17;1412;0;267;0;1412
ES0031405997616001GX; 10/10/2024 18:00:00;18;1355;0;267;0;1355
ES0031405997616001GX; 10/10/2024 19:00:00;19;1231;0;292;0;1231
ES0031405997616001GX; 10/10/2024 20:00:00;20;1119;0;292;0;1119
ES0031405997616001GX; 10/10/2024 21:00:00;21;1017;0;292;0;1017
ES0031405997616001GX; 10/10/2024 22:00:00;22;511;0;292;0;511
ES0031405997616001GX; 10/10/2024 23:00:00;23;423;0;267;0;423
ES0031405997616001GX; 10/10/2024 24:00:00;24;422;0;267;0;422
ES0031405997616001GX; 11/10/2024 01:00:00;1;394;0;24;0;394
ES0031405997616001GX; 11/10/2024 02:00:00;2;374;0;25;0;374
ES0031405997616001GX; 11/10/2024 03:00:00;3;366;0;24;0;366
ES0031405997616001GX; 11/10/2024 04:00:00;4;367;0;25;0;367
ES0031405997616001GX; 11/10/2024 05:00:00;5;380;0;24;0;380
ES0031405997616001GX; 11/10/2024 06:00:00;6;404;0;25;0;404
ES0031405997616001GX; 11/10/2024 07:00:00;7;506;0;24;0;506
ES0031405997616001GX; 11/10/2024 08:00:00;8;634;0;25;0;634
ES0031405997616001GX; 11/10/2024 09:00:00;9;1217;0;267;0;1217
ES0031405997616001GX; 11/10/2024 10:00:00;10;1253;0;292;0;1253
ES0031405997616001GX; 11/10/2024 11:00:00;11;1270;0;291;0;1270
ES0031405997616001GX; 11/10/2024 12:00:00;12;1334;0;292;0;1334
ES0031405997616001GX; 11/10/2024 13:00:00;13;1326;0;292;0;1326
ES0031405997616001GX; 11/10/2024 14:00:00;14;1300;0;292;0;1300
ES0031405997616001GX; 11/10/2024 15:00:00;15;1297;0;267;0;1297
ES0031405997616001GX; 11/10/2024 16:00:00;16;1246;0;267;0;1246
ES0031405997616001GX; 11/10/2024 17:00:00;17;1213;0;267;0;1213
ES0031405997616001GX; 11/10/2024 18:00:00;18;1138;0;267;0;1138
ES0031405997616001GX; 11/10/2024 19:00:00;19;1075;0;292;0;1075
ES0031405997616001GX; 11/10/2024 20:00:00;20;1011;0;292;0;1011
ES0031405997616001GX; 11/10/2024 21:00:00;21;940;0;292;0;940
ES0031405997616001GX; 11/10/2024 22:00:00;22;495;0;292;0;495
ES0031405997616001GX; 11/10/2024 23:00:00;23;417;0;267;0;417
ES0031405997616001GX; 11/10/2024 24:00:00;24;413;0;267;0;413
ES0031405997616001GX; 12/10/2024 01:00:00;1;392;0;24;0;392
ES0031405997616001GX; 12/10/2024 02:00:00;2;365;0;25;0;365
ES0031405997616001GX; 12/10/2024 03:00:00;3;360;0;24;0;360
ES0031405997616001GX; 12/10/2024 04:00:00;4;365;0;25;0;365
